item,desc_item,localizacion,categoria,fecha,documento,registro,cp,entradas,salidas,unitario,total,cantidad,cost_center,lote
P000169,Producto Performance 169,ALM-4,GRUPO-1,2026-03-03,SA-DOC010000169,169,CP,0.0,18.468,14077.71,-259987.15,-18.468,CC-1,LOT-009
P000170,Producto Performance 170,ALM-5,GRUPO-2,2026-03-04,EA-DOC010000170,170,CP,2.68,0.0,11404.07,30562.91,2.68,CC-2,LOT-010
P000171,Producto Performance 171,ALM-1,GRUPO-3,2026-03-05,EA-DOC010000171,171,CP,58.328,0.0,12233.1,713532.26,58.328,CC-3,LOT-011
P000172,Producto Performance 172,ALM-2,GRUPO-4,2026-03-06,SA-DOC010000172,172,CP,0.0,56.585,3205.59,-181388.31,-56.585,CC-4,LOT-012
P000173,Producto Performance 173,ALM-3,GRUPO-5,2026-03-07,EA-DOC010000173,173,CP,32.009,0.0,13612.7,435728.91,32.009,CC-1,LOT-013
P000174,Producto Performance 174,ALM-4,GRUPO-6,2026-03-08,EA-DOC010000174,174,CP,40.477,0.0,14792.3,598747.93,40.477,CC-2,LOT-014
P000175,Producto Performance 175,ALM-5,GRUPO-7,2026-03-09,SA-DOC010000175,175,CP,0.0,30.36,6937.75,-210630.09,-30.36,CC-3,LOT-015
P000176,Producto Performance 176,ALM-1,GRUPO-8,2026-03-10,EA-DOC010000176,176,CP,17.294,0.0,13506.06,233573.8,17.294,CC-4,LOT-016
P000177,Producto Performance 177,ALM-2,GRUPO-1,2026-03-11,EA-DOC010000177,177,CP,14.785,0.0,4654.66,68819.15,14.785,CC-1,LOT-017
P000178,Producto Performance 178,ALM-3,GRUPO-2,2026-03-12,SA-DOC010000178,178,CP,0.0,41.134,4841.22,-199138.74,-41.134,CC-2,LOT-018
P000179,Producto Performance 179,ALM-4,GRUPO-3,2026-03-13,EA-DOC010000179,179,CP,23.519,0.0,11202.79,263478.42,23.519,CC-3,LOT-019
P000180,Producto Performance 180,ALM-5,GRUPO-4,2026-03-14,EA-DOC010000180,180,CP,7.648,0.0,13878.6,106143.53,7.648,CC-4,LOT-020
P000181,Producto Performance 181,ALM-1,GRUPO-5,2026-03-15,SA-DOC010000181,181,CP,0.0,24.997,12231.87,-305760.05,-24.997,CC-1,LOT-001
P000182,Producto Performance 182,ALM-2,GRUPO-6,2026-03-16,EA-DOC010000182,182,CP,9.618,0.0,6895.01,66316.21,9.618,CC-2,LOT-002
P000183,Producto Performance 183,ALM-3,GRUPO-7,2026-03-17,EA-DOC010000183,183,CP,9.198,0.0,13493.65,124114.59,9.198,CC-3,LOT-003
P000184,Producto Performance 184,ALM-4,GRUPO-8,2026-03-18,SA-DOC010000184,184,CP,0.0,18.203,5688.79,-103553.04,-18.203,CC-4,LOT-004
P000185,Producto Performance 185,ALM-5,GRUPO-1,2026-03-19,EA-DOC010000185,185,CP,24.945,0.0,11601.58,289401.41,24.945,CC-1,LOT-005
P000186,Producto Performance 186,ALM-1,GRUPO-2,2026-03-20,EA-DOC010000186,186,CP,41.746,0.0,5044.66,210594.38,41.746,CC-2,LOT-006
P000187,Producto Performance 187,ALM-2,GRUPO-3,2026-03-21,SA-DOC010000187,187,CP,0.0,18.014,4310.79,-77654.57,-18.014,CC-3,LOT-007
P000188,Producto Performance 188,ALM-3,GRUPO-4,2026-03-22,EA-DOC010000188,188,CP,12.73,0.0,1635.6,20821.19,12.73,CC-4,LOT-008
P000189,Producto Performance 189,ALM-4,GRUPO-5,2026-03-23,EA-DOC010000189,189,CP,34.702,0.0,13341.55,462978.47,34.702,CC-1,LOT-009
P000190,Producto Performance 190,ALM-5,GRUPO-6,2026-03-24,SA-DOC010000190,190,CP,0.0,57.357,3140.61,-180135.97,-57.357,CC-2,LOT-010
P000191,Producto Performance 191,ALM-1,GRUPO-7,2026-03-25,EA-DOC010000191,191,CP,40.797,0.0,13142.83,536188.04,40.797,CC-3,LOT-011
P000192,Producto Performance 192,ALM-2,GRUPO-8,2026-03-26,EA-DOC010000192,192,CP,25.271,0.0,14467.19,365600.36,25.271,CC-4,LOT-012
P000193,Producto Performance 193,ALM-3,GRUPO-1,2026-03-27,SA-DOC010000193,193,CP,0.0,29.558,10635.39,-314360.86,-29.558,CC-1,LOT-013
P000194,Producto Performance 194,ALM-4,GRUPO-2,2026-03-28,EA-DOC010000194,194,CP,7.788,0.0,12962.85,100954.68,7.788,CC-2,LOT-014
P000195,Producto Performance 195,ALM-5,GRUPO-3,2026-03-29,EA-DOC010000195,195,CP,52.665,0.0,13243.46,697466.82,52.665,CC-3,LOT-015
P000196,Producto Performance 196,ALM-1,GRUPO-4,2026-03-30,SA-DOC010000196,196,CP,0.0,42.487,13883.51,-589868.69,-42.487,CC-4,LOT-016
P000197,Producto Performance 197,ALM-2,GRUPO-5,2026-03-03,EA-DOC010000197,197,CP,31.865,0.0,9505.69,302898.81,31.865,CC-1,LOT-017
P000198,Producto Performance 198,ALM-3,GRUPO-6,2026-03-04,EA-DOC010000198,198,CP,44.261,0.0,11906.35,526986.96,44.261,CC-2,LOT-018
P000199,Producto Performance 199,ALM-4,GRUPO-7,2026-03-05,SA-DOC010000199,199,CP,0.0,1.168,3961.62,-4627.17,-1.168,CC-3,LOT-019
P000200,Producto Performance 200,ALM-5,GRUPO-8,2026-03-06,EA-DOC010000200,200,CP,57.271,0.0,13456.25,770652.89,57.271,CC-4,LOT-020
P000201,Producto Performance 201,ALM-1,GRUPO-1,2026-03-07,EA-DOC010000201,201,CP,18.948,0.0,10759.27,203866.65,18.948,CC-1,LOT-001
P000202,Producto Performance 202,ALM-2,GRUPO-2,2026-03-08,SA-DOC010000202,202,CP,0.0,24.523,12696.14,-311347.44,-24.523,CC-2,LOT-002
P000203,Producto Performance 203,ALM-3,GRUPO-3,2026-03-09,EA-DOC010000203,203,CP,4.83,0.0,5246.89,25342.48,4.83,CC-3,LOT-003
P000204,Producto Performance 204,ALM-4,GRUPO-4,2026-03-10,EA-DOC010000204,204,CP,10.417,0.0,12867.58,134041.58,10.417,CC-4,LOT-004
P000205,Producto Performance 205,ALM-5,GRUPO-5,2026-03-11,SA-DOC010000205,205,CP,0.0,35.273,11076.35,-390696.09,-35.273,CC-1,LOT-005
P000206,Producto Performance 206,ALM-1,GRUPO-6,2026-03-12,EA-DOC010000206,206,CP,21.108,0.0,10681.7,225469.32,21.108,CC-2,LOT-006
P000207,Producto Performance 207,ALM-2,GRUPO-7,2026-03-13,EA-DOC010000207,207,CP,15.752,0.0,13867.89,218447.0,15.752,CC-3,LOT-007
P000208,Producto Performance 208,ALM-3,GRUPO-8,2026-03-14,SA-DOC010000208,208,CP,0.0,40.789,14496.1,-591281.42,-40.789,CC-4,LOT-008
P000209,Producto Performance 209,ALM-4,GRUPO-1,2026-03-15,EA-DOC010000209,209,CP,22.186,0.0,13814.77,306494.49,22.186,CC-1,LOT-009
P000210,Producto Performance 210,ALM-5,GRUPO-2,2026-03-16,EA-DOC010000210,210,CP,54.813,0.0,7349.95,402872.81,54.813,CC-2,LOT-010
P000211,Producto Performance 211,ALM-1,GRUPO-3,2026-03-17,SA-DOC010000211,211,CP,0.0,5.272,8694.58,-45837.83,-5.272,CC-3,LOT-011
P000212,Producto Performance 212,ALM-2,GRUPO-4,2026-03-18,EA-DOC010000212,212,CP,9.751,0.0,9682.56,94414.64,9.751,CC-4,LOT-012
P000213,Producto Performance 213,ALM-3,GRUPO-5,2026-03-19,EA-DOC010000213,213,CP,17.81,0.0,1910.96,34034.2,17.81,CC-1,LOT-013
P000214,Producto Performance 214,ALM-4,GRUPO-6,2026-03-20,SA-DOC010000214,214,CP,0.0,4.008,8940.88,-35835.05,-4.008,CC-2,LOT-014
P000215,Producto Performance 215,ALM-5,GRUPO-7,2026-03-21,EA-DOC010000215,215,CP,41.517,0.0,12696.13,527105.23,41.517,CC-3,LOT-015
P000216,Producto Performance 216,ALM-1,GRUPO-8,2026-03-22,EA-DOC010000216,216,CP,29.215,0.0,2450.17,71581.72,29.215,CC-4,LOT-016
P000217,Producto Performance 217,ALM-2,GRUPO-1,2026-03-23,SA-DOC010000217,217,CP,0.0,23.392,9987.77,-233633.92,-23.392,CC-1,LOT-017
P000218,Producto Performance 218,ALM-3,GRUPO-2,2026-03-24,EA-DOC010000218,218,CP,48.532,0.0,10201.06,495077.84,48.532,CC-2,LOT-018
P000219,Producto Performance 219,ALM-4,GRUPO-3,2026-03-25,EA-DOC010000219,219,CP,5.195,0.0,6895.92,35824.3,5.195,CC-3,LOT-019
P000220,Producto Performance 220,ALM-5,GRUPO-4,2026-03-26,SA-DOC010000220,220,CP,0.0,14.933,4209.64,-62862.55,-14.933,CC-4,LOT-020
P000221,Producto Performance 221,ALM-1,GRUPO-5,2026-03-27,EA-DOC010000221,221,CP,15.403,0.0,8856.21,136412.2,15.403,CC-1,LOT-001
P000222,Producto Performance 222,ALM-2,GRUPO-6,2026-03-28,EA-DOC010000222,222,CP,1.595,0.0,3076.01,4906.24,1.595,CC-2,LOT-002
P000223,Producto Performance 223,ALM-3,GRUPO-7,2026-03-29,SA-DOC010000223,223,CP,0.0,43.512,6589.7,-286731.03,-43.512,CC-3,LOT-003
P000224,Producto Performance 224,ALM-4,GRUPO-8,2026-03-30,EA-DOC010000224,224,CP,54.721,0.0,12031.38,658369.14,54.721,CC-4,LOT-004
P000225,Producto Performance 225,ALM-5,GRUPO-1,2026-03-03,EA-DOC010000225,225,CP,17.151,0.0,8999.72,154354.2,17.151,CC-1,LOT-005
P000226,Producto Performance 226,ALM-1,GRUPO-2,2026-03-04,SA-DOC010000226,226,CP,0.0,3.986,9680.28,-38585.6,-3.986,CC-2,LOT-006
P000227,Producto Performance 227,ALM-2,GRUPO-3,2026-03-05,EA-DOC010000227,227,CP,23.376,0.0,5249.85,122720.49,23.376,CC-3,LOT-007
P000228,Producto Performance 228,ALM-3,GRUPO-4,2026-03-06,EA-DOC010000228,228,CP,48.522,0.0,4917.54,238608.88,48.522,CC-4,LOT-008
P000229,Producto Performance 229,ALM-4,GRUPO-5,2026-03-07,SA-DOC010000229,229,CP,0.0,47.417,12926.96,-612957.66,-47.417,CC-1,LOT-009
P000230,Producto Performance 230,ALM-5,GRUPO-6,2026-03-08,EA-DOC010000230,230,CP,17.752,0.0,8015.93,142298.79,17.752,CC-2,LOT-010
P000231,Producto Performance 231,ALM-1,GRUPO-7,2026-03-09,EA-DOC010000231,231,CP,54.604,0.0,8604.84,469858.68,54.604,CC-3,LOT-011
P000232,Producto Performance 232,ALM-2,GRUPO-8,2026-03-10,SA-DOC010000232,232,CP,0.0,3.106,2727.47,-8471.52,-3.106,CC-4,LOT-012
P000233,Producto Performance 233,ALM-3,GRUPO-1,2026-03-11,EA-DOC010000233,233,CP,34.7,0.0,13644.34,473458.6,34.7,CC-1,LOT-013
P000234,Producto Performance 234,ALM-4,GRUPO-2,2026-03-12,EA-DOC010000234,234,CP,51.598,0.0,10148.17,523625.28,51.598,CC-2,LOT-014
P000235,Producto Performance 235,ALM-5,GRUPO-3,2026-03-13,SA-DOC010000235,235,CP,0.0,23.294,8638.75,-201231.04,-23.294,CC-3,LOT-015
P000236,Producto Performance 236,ALM-1,GRUPO-4,2026-03-14,EA-DOC010000236,236,CP,6.074,0.0,14073.31,85481.28,6.074,CC-4,LOT-016
P000237,Producto Performance 237,ALM-2,GRUPO-5,2026-03-15,EA-DOC010000237,237,CP,59.35,0.0,9207.93,546490.65,59.35,CC-1,LOT-017
P000238,Producto Performance 238,ALM-3,GRUPO-6,2026-03-16,SA-DOC010000238,238,CP,0.0,33.489,4206.11,-140858.42,-33.489,CC-2,LOT-018
P000239,Producto Performance 239,ALM-4,GRUPO-7,2026-03-17,EA-DOC010000239,239,CP,43.185,0.0,8009.47,345888.96,43.185,CC-3,LOT-019
P000240,Producto Performance 240,ALM-5,GRUPO-8,2026-03-18,EA-DOC010000240,240,CP,48.804,0.0,1783.89,87060.97,48.804,CC-4,LOT-020
P000241,Producto Performance 241,ALM-1,GRUPO-1,2026-03-19,SA-DOC010000241,241,CP,0.0,48.947,5378.07,-263240.39,-48.947,CC-1,LOT-001
P000242,Producto Performance 242,ALM-2,GRUPO-2,2026-03-20,EA-DOC010000242,242,CP,34.23,0.0,12316.59,421596.88,34.23,CC-2,LOT-002
P000243,Producto Performance 243,ALM-3,GRUPO-3,2026-03-21,EA-DOC010000243,243,CP,48.51,0.0,7363.4,357198.53,48.51,CC-3,LOT-003
P000244,Producto Performance 244,ALM-4,GRUPO-4,2026-03-22,SA-DOC010000244,244,CP,0.0,37.378,4813.39,-179914.89,-37.378,CC-4,LOT-004
P000245,Producto Performance 245,ALM-5,GRUPO-5,2026-03-23,EA-DOC010000245,245,CP,7.588,0.0,1624.11,12323.75,7.588,CC-1,LOT-005
P000246,Producto Performance 246,ALM-1,GRUPO-6,2026-03-24,EA-DOC010000246,246,CP,21.734,0.0,9331.06,202801.26,21.734,CC-2,LOT-006
P000247,Producto Performance 247,ALM-2,GRUPO-7,2026-03-25,SA-DOC010000247,247,CP,0.0,48.88,8090.63,-395469.99,-48.88,CC-3,LOT-007
P000248,Producto Performance 248,ALM-3,GRUPO-8,2026-03-26,EA-DOC010000248,248,CP,29.75,0.0,12012.41,357369.2,29.75,CC-4,LOT-008
P000249,Producto Performance 249,ALM-4,GRUPO-1,2026-03-27,EA-DOC010000249,249,CP,31.297,0.0,10676.33,334137.1,31.297,CC-1,LOT-009
P000250,Producto Performance 250,ALM-5,GRUPO-2,2026-03-28,SA-DOC010000250,250,CP,0.0,23.334,12649.51,-295163.67,-23.334,CC-2,LOT-010
P000251,Producto Performance 251,ALM-1,GRUPO-3,2026-03-29,EA-DOC010000251,251,CP,58.669,0.0,4815.2,282502.97,58.669,CC-3,LOT-011
P000252,Producto Performance 252,ALM-2,GRUPO-4,2026-03-30,EA-DOC010000252,252,CP,37.571,0.0,5689.25,213750.81,37.571,CC-4,LOT-012
P000253,Producto Performance 253,ALM-3,GRUPO-5,2026-03-03,SA-DOC010000253,253,CP,0.0,52.373,10813.37,-566328.63,-52.373,CC-1,LOT-013
P000254,Producto Performance 254,ALM-4,GRUPO-6,2026-03-04,EA-DOC010000254,254,CP,11.85,0.0,6478.35,76768.45,11.85,CC-2,LOT-014
P000255,Producto Performance 255,ALM-5,GRUPO-7,2026-03-05,EA-DOC010000255,255,CP,52.088,0.0,8369.36,435943.22,52.088,CC-3,LOT-015
P000256,Producto Performance 256,ALM-1,GRUPO-8,2026-03-06,SA-DOC010000256,256,CP,0.0,30.292,13323.9,-403607.58,-30.292,CC-4,LOT-016
P000257,Producto Performance 257,ALM-2,GRUPO-1,2026-03-07,EA-DOC010000257,257,CP,10.705,0.0,12952.96,138661.44,10.705,CC-1,LOT-017
P000258,Producto Performance 258,ALM-3,GRUPO-2,2026-03-08,EA-DOC010000258,258,CP,34.274,0.0,5440.38,186463.58,34.274,CC-2,LOT-018
P000259,Producto Performance 259,ALM-4,GRUPO-3,2026-03-09,SA-DOC010000259,259,CP,0.0,26.546,11837.09,-314227.39,-26.546,CC-3,LOT-019
P000260,Producto Performance 260,ALM-5,GRUPO-4,2026-03-10,EA-DOC010000260,260,CP,48.25,0.0,3649.24,176075.83,48.25,CC-4,LOT-020
P000261,Producto Performance 261,ALM-1,GRUPO-5,2026-03-11,EA-DOC010000261,261,CP,58.461,0.0,6539.26,382291.68,58.461,CC-1,LOT-001
P000262,Producto Performance 262,ALM-2,GRUPO-6,2026-03-12,SA-DOC010000262,262,CP,0.0,35.623,3283.06,-116952.45,-35.623,CC-2,LOT-002
P000263,Producto Performance 263,ALM-3,GRUPO-7,2026-03-13,EA-DOC010000263,263,CP,14.967,0.0,5175.4,77460.21,14.967,CC-3,LOT-003
P000264,Producto Performance 264,ALM-4,GRUPO-8,2026-03-14,EA-DOC010000264,264,CP,40.032,0.0,10181.3,407577.8,40.032,CC-4,LOT-004
P000265,Producto Performance 265,ALM-5,GRUPO-1,2026-03-15,SA-DOC010000265,265,CP,0.0,8.608,13959.5,-120163.38,-8.608,CC-1,LOT-005
P000266,Producto Performance 266,ALM-1,GRUPO-2,2026-03-16,EA-DOC010000266,266,CP,49.317,0.0,6991.16,344783.04,49.317,CC-2,LOT-006
P000267,Producto Performance 267,ALM-2,GRUPO-3,2026-03-17,EA-DOC010000267,267,CP,20.037,0.0,12530.03,251064.21,20.037,CC-3,LOT-007
P000268,Producto Performance 268,ALM-3,GRUPO-4,2026-03-18,SA-DOC010000268,268,CP,0.0,38.857,11718.73,-455354.69,-38.857,CC-4,LOT-008
P000269,Producto Performance 269,ALM-4,GRUPO-5,2026-03-19,EA-DOC010000269,269,CP,19.12,0.0,13960.49,266924.57,19.12,CC-1,LOT-009
P000270,Producto Performance 270,ALM-5,GRUPO-6,2026-03-20,EA-DOC010000270,270,CP,30.275,0.0,14358.03,434689.36,30.275,CC-2,LOT-010
P000271,Producto Performance 271,ALM-1,GRUPO-7,2026-03-21,SA-DOC010000271,271,CP,0.0,17.476,5938.98,-103789.61,-17.476,CC-3,LOT-011
P000272,Producto Performance 272,ALM-2,GRUPO-8,2026-03-22,EA-DOC010000272,272,CP,37.43,0.0,12008.65,449483.77,37.43,CC-4,LOT-012
P000273,Producto Performance 273,ALM-3,GRUPO-1,2026-03-23,EA-DOC010000273,273,CP,56.102,0.0,10426.66,584956.48,56.102,CC-1,LOT-013
P000274,Producto Performance 274,ALM-4,GRUPO-2,2026-03-24,SA-DOC010000274,274,CP,0.0,10.89,6734.69,-73340.77,-10.89,CC-2,LOT-014
P000275,Producto Performance 275,ALM-5,GRUPO-3,2026-03-25,EA-DOC010000275,275,CP,28.886,0.0,5142.49,148545.97,28.886,CC-3,LOT-015
P000276,Producto Performance 276,ALM-1,GRUPO-4,2026-03-26,EA-DOC010000276,276,CP,38.684,0.0,12342.62,477461.91,38.684,CC-4,LOT-016
P000277,Producto Performance 277,ALM-2,GRUPO-5,2026-03-27,SA-DOC010000277,277,CP,0.0,11.298,1641.55,-18546.23,-11.298,CC-1,LOT-017
P000278,Producto Performance 278,ALM-3,GRUPO-6,2026-03-28,EA-DOC010000278,278,CP,2.579,0.0,14325.68,36945.93,2.579,CC-2,LOT-018
P000279,Producto Performance 279,ALM-4,GRUPO-7,2026-03-29,EA-DOC010000279,279,CP,54.848,0.0,5960.38,326914.92,54.848,CC-3,LOT-019
P000280,Producto Performance 280,ALM-5,GRUPO-8,2026-03-30,SA-DOC010000280,280,CP,0.0,23.975,3780.59,-90639.65,-23.975,CC-4,LOT-020
P000281,Producto Performance 281,ALM-1,GRUPO-1,2026-03-03,EA-DOC010000281,281,CP,48.593,0.0,9768.13,474662.74,48.593,CC-1,LOT-001
P000282,Producto Performance 282,ALM-2,GRUPO-2,2026-03-04,EA-DOC010000282,282,CP,22.214,0.0,9642.21,214192.05,22.214,CC-2,LOT-002
P000283,Producto Performance 283,ALM-3,GRUPO-3,2026-03-05,SA-DOC010000283,283,CP,0.0,1.718,13850.16,-23794.57,-1.718,CC-3,LOT-003
P000284,Producto Performance 284,ALM-4,GRUPO-4,2026-03-06,EA-DOC010000284,284,CP,5.537,0.0,9401.27,52054.83,5.537,CC-4,LOT-004
P000285,Producto Performance 285,ALM-5,GRUPO-5,2026-03-07,EA-DOC010000285,285,CP,38.115,0.0,5026.96,191602.58,38.115,CC-1,LOT-005
P000286,Producto Performance 286,ALM-1,GRUPO-6,2026-03-08,SA-DOC010000286,286,CP,0.0,6.648,8232.48,-54729.53,-6.648,CC-2,LOT-006
P000287,Producto Performance 287,ALM-2,GRUPO-7,2026-03-09,EA-DOC010000287,287,CP,25.75,0.0,10980.19,282739.89,25.75,CC-3,LOT-007
P000288,Producto Performance 288,ALM-3,GRUPO-8,2026-03-10,EA-DOC010000288,288,CP,26.332,0.0,9237.83,243250.54,26.332,CC-4,LOT-008
P000289,Producto Performance 289,ALM-4,GRUPO-1,2026-03-11,SA-DOC010000289,289,CP,0.0,38.03,12944.83,-492291.88,-38.03,CC-1,LOT-009
P000290,Producto Performance 290,ALM-5,GRUPO-2,2026-03-12,EA-DOC010000290,290,CP,54.119,0.0,7805.33,422416.65,54.119,CC-2,LOT-010
P000291,Producto Performance 291,ALM-1,GRUPO-3,2026-03-13,EA-DOC010000291,291,CP,15.032,0.0,13790.66,207301.2,15.032,CC-3,LOT-011
P000292,Producto Performance 292,ALM-2,GRUPO-4,2026-03-14,SA-DOC010000292,292,CP,0.0,17.195,4586.15,-78858.85,-17.195,CC-4,LOT-012
P000293,Producto Performance 293,ALM-3,GRUPO-5,2026-03-15,EA-DOC010000293,293,CP,19.137,0.0,9307.36,178114.95,19.137,CC-1,LOT-013
P000294,Producto Performance 294,ALM-4,GRUPO-6,2026-03-16,EA-DOC010000294,294,CP,56.322,0.0,14115.33,795003.62,56.322,CC-2,LOT-014
P000295,Producto Performance 295,ALM-5,GRUPO-7,2026-03-17,SA-DOC010000295,295,CP,0.0,39.013,13615.4,-531177.6,-39.013,CC-3,LOT-015
P000296,Producto Performance 296,ALM-1,GRUPO-8,2026-03-18,EA-DOC010000296,296,CP,16.265,0.0,11480.92,186737.16,16.265,CC-4,LOT-016
P000297,Producto Performance 297,ALM-2,GRUPO-1,2026-03-19,EA-DOC010000297,297,CP,42.686,0.0,10253.62,437686.02,42.686,CC-1,LOT-017
P000298,Producto Performance 298,ALM-3,GRUPO-2,2026-03-20,SA-DOC010000298,298,CP,0.0,44.736,10548.91,-471916.04,-44.736,CC-2,LOT-018
P000299,Producto Performance 299,ALM-4,GRUPO-3,2026-03-21,EA-DOC010000299,299,CP,34.523,0.0,12369.84,427043.99,34.523,CC-3,LOT-019
P000300,Producto Performance 300,ALM-5,GRUPO-4,2026-03-22,EA-DOC010000300,300,CP,53.513,0.0,4011.08,214644.92,53.513,CC-4,LOT-020
P000301,Producto Performance 301,ALM-1,GRUPO-5,2026-03-23,SA-DOC010000301,301,CP,0.0,8.914,3618.31,-32253.62,-8.914,CC-1,LOT-001
P000302,Producto Performance 302,ALM-2,GRUPO-6,2026-03-24,EA-DOC010000302,302,CP,22.522,0.0,14556.61,327843.97,22.522,CC-2,LOT-002
P000303,Producto Performance 303,ALM-3,GRUPO-7,2026-03-25,EA-DOC010000303,303,CP,0.117,0.0,2587.95,302.79,0.117,CC-3,LOT-003
P000304,Producto Performance 304,ALM-4,GRUPO-8,2026-03-26,SA-DOC010000304,304,CP,0.0,40.243,14553.09,-585660.0,-40.243,CC-4,LOT-004
P000305,Producto Performance 305,ALM-5,GRUPO-1,2026-03-27,EA-DOC010000305,305,CP,54.43,0.0,7607.27,414063.71,54.43,CC-1,LOT-005
P000306,Producto Performance 306,ALM-1,GRUPO-2,2026-03-28,EA-DOC010000306,306,CP,20.629,0.0,9440.51,194748.28,20.629,CC-2,LOT-006
P000307,Producto Performance 307,ALM-2,GRUPO-3,2026-03-29,SA-DOC010000307,307,CP,0.0,48.516,1984.67,-96288.25,-48.516,CC-3,LOT-007
P000308,Producto Performance 308,ALM-3,GRUPO-4,2026-03-30,EA-DOC010000308,308,CP,37.47,0.0,7699.45,288498.39,37.47,CC-4,LOT-008
P000309,Producto Performance 309,ALM-4,GRUPO-5,2026-03-03,EA-DOC010000309,309,CP,14.331,0.0,11442.67,163984.9,14.331,CC-1,LOT-009
P000310,Producto Performance 310,ALM-5,GRUPO-6,2026-03-04,SA-DOC010000310,310,CP,0.0,30.912,11858.49,-366569.64,-30.912,CC-2,LOT-010
P000311,Producto Performance 311,ALM-1,GRUPO-7,2026-03-05,EA-DOC010000311,311,CP,50.869,0.0,10851.69,552014.62,50.869,CC-3,LOT-011
P000312,Producto Performance 312,ALM-2,GRUPO-8,2026-03-06,EA-DOC010000312,312,CP,20.255,0.0,3375.22,68365.08,20.255,CC-4,LOT-012
P000313,Producto Performance 313,ALM-3,GRUPO-1,2026-03-07,SA-DOC010000313,313,CP,0.0,30.845,3579.7,-110415.85,-30.845,CC-1,LOT-013
P000314,Producto Performance 314,ALM-4,GRUPO-2,2026-03-08,EA-DOC010000314,314,CP,41.33,0.0,5513.65,227879.15,41.33,CC-2,LOT-014
P000315,Producto Performance 315,ALM-5,GRUPO-3,2026-03-09,EA-DOC010000315,315,CP,14.689,0.0,10112.58,148543.69,14.689,CC-3,LOT-015
P000316,Producto Performance 316,ALM-1,GRUPO-4,2026-03-10,SA-DOC010000316,316,CP,0.0,10.56,4716.79,-49809.3,-10.56,CC-4,LOT-016
P000317,Producto Performance 317,ALM-2,GRUPO-5,2026-03-11,EA-DOC010000317,317,CP,46.76,0.0,8916.02,416913.1,46.76,CC-1,LOT-017
P000318,Producto Performance 318,ALM-3,GRUPO-6,2026-03-12,EA-DOC010000318,318,CP,27.136,0.0,6591.9,178877.8,27.136,CC-2,LOT-018
P000319,Producto Performance 319,ALM-4,GRUPO-7,2026-03-13,SA-DOC010000319,319,CP,0.0,32.93,2598.8,-85578.48,-32.93,CC-3,LOT-019
P000320,Producto Performance 320,ALM-5,GRUPO-8,2026-03-14,EA-DOC010000320,320,CP,23.747,0.0,4007.56,95167.53,23.747,CC-4,LOT-020
P000321,Producto Performance 321,ALM-1,GRUPO-1,2026-03-15,EA-DOC010000321,321,CP,21.758,0.0,5116.86,111332.64,21.758,CC-1,LOT-001
P000322,Producto Performance 322,ALM-2,GRUPO-2,2026-03-16,SA-DOC010000322,322,CP,0.0,51.939,2495.31,-129603.91,-51.939,CC-2,LOT-002
P000323,Producto Performance 323,ALM-3,GRUPO-3,2026-03-17,EA-DOC010000323,323,CP,36.157,0.0,10769.45,389391.0,36.157,CC-3,LOT-003
P000324,Producto Performance 324,ALM-4,GRUPO-4,2026-03-18,EA-DOC010000324,324,CP,16.401,0.0,7979.5,130871.78,16.401,CC-4,LOT-004
P000325,Producto Performance 325,ALM-5,GRUPO-5,2026-03-19,SA-DOC010000325,325,CP,0.0,28.904,12946.84,-374215.46,-28.904,CC-1,LOT-005
P000326,Producto Performance 326,ALM-1,GRUPO-6,2026-03-20,EA-DOC010000326,326,CP,9.864,0.0,14904.03,147013.35,9.864,CC-2,LOT-006
P000327,Producto Performance 327,ALM-2,GRUPO-7,2026-03-21,EA-DOC010000327,327,CP,7.109,0.0,14495.68,103049.79,7.109,CC-3,LOT-007
P000328,Producto Performance 328,ALM-3,GRUPO-8,2026-03-22,SA-DOC010000328,328,CP,0.0,30.039,7681.3,-230738.57,-30.039,CC-4,LOT-008
P000329,Producto Performance 329,ALM-4,GRUPO-1,2026-03-23,EA-DOC010000329,329,CP,16.096,0.0,5235.97,84278.17,16.096,CC-1,LOT-009
P000330,Producto Performance 330,ALM-5,GRUPO-2,2026-03-24,EA-DOC010000330,330,CP,22.952,0.0,9980.58,229074.27,22.952,CC-2,LOT-010
P000331,Producto Performance 331,ALM-1,GRUPO-3,2026-03-25,SA-DOC010000331,331,CP,0.0,24.206,12000.42,-290482.17,-24.206,CC-3,LOT-011
P000332,Producto Performance 332,ALM-2,GRUPO-4,2026-03-26,EA-DOC010000332,332,CP,25.637,0.0,13374.37,342878.72,25.637,CC-4,LOT-012
P000333,Producto Performance 333,ALM-3,GRUPO-5,2026-03-27,EA-DOC010000333,333,CP,45.579,0.0,6845.08,311991.9,45.579,CC-1,LOT-013
P000334,Producto Performance 334,ALM-4,GRUPO-6,2026-03-28,SA-DOC010000334,334,CP,0.0,15.802,10057.8,-158933.36,-15.802,CC-2,LOT-014
P000335,Producto Performance 335,ALM-5,GRUPO-7,2026-03-29,EA-DOC010000335,335,CP,47.412,0.0,2690.39,127556.77,47.412,CC-3,LOT-015
P000336,Producto Performance 336,ALM-1,GRUPO-8,2026-03-30,EA-DOC010000336,336,CP,1.254,0.0,6994.98,8771.7,1.254,CC-4,LOT-016
