item,desc_item,localizacion,categoria,fecha,documento,registro,cp,entradas,salidas,unitario,total,cantidad,cost_center,lote
P000169,Producto Performance 169,ALM-4,GRUPO-1,2026-03-02,SA-DOC000000169,169,CP,0.0,11.736,14086.72,-165321.75,-11.736,CC-1,LOT-009
P000170,Producto Performance 170,ALM-5,GRUPO-2,2026-03-03,EA-DOC000000170,170,CP,55.42,0.0,5966.42,330659.0,55.42,CC-2,LOT-010
P000171,Producto Performance 171,ALM-1,GRUPO-3,2026-03-04,EA-DOC000000171,171,CP,29.733,0.0,5908.67,175682.49,29.733,CC-3,LOT-011
P000172,Producto Performance 172,ALM-2,GRUPO-4,2026-03-05,SA-DOC000000172,172,CP,0.0,27.056,3057.33,-82719.12,-27.056,CC-4,LOT-012
P000173,Producto Performance 173,ALM-3,GRUPO-5,2026-03-06,EA-DOC000000173,173,CP,56.271,0.0,6157.87,346509.5,56.271,CC-1,LOT-013
P000174,Producto Performance 174,ALM-4,GRUPO-6,2026-03-07,EA-DOC000000174,174,CP,20.349,0.0,5343.57,108736.31,20.349,CC-2,LOT-014
P000175,Producto Performance 175,ALM-5,GRUPO-7,2026-03-08,SA-DOC000000175,175,CP,0.0,47.643,10701.47,-509850.14,-47.643,CC-3,LOT-015
P000176,Producto Performance 176,ALM-1,GRUPO-8,2026-03-09,EA-DOC000000176,176,CP,59.531,0.0,2509.06,149366.85,59.531,CC-4,LOT-016
P000177,Producto Performance 177,ALM-2,GRUPO-1,2026-03-10,EA-DOC000000177,177,CP,31.571,0.0,5680.32,179333.38,31.571,CC-1,LOT-017
P000178,Producto Performance 178,ALM-3,GRUPO-2,2026-03-11,SA-DOC000000178,178,CP,0.0,20.928,10626.3,-222387.21,-20.928,CC-2,LOT-018
P000179,Producto Performance 179,ALM-4,GRUPO-3,2026-03-12,EA-DOC000000179,179,CP,1.617,0.0,4326.43,6995.84,1.617,CC-3,LOT-019
P000180,Producto Performance 180,ALM-5,GRUPO-4,2026-03-13,EA-DOC000000180,180,CP,41.046,0.0,5954.54,244410.05,41.046,CC-4,LOT-020
P000181,Producto Performance 181,ALM-1,GRUPO-5,2026-03-14,SA-DOC000000181,181,CP,0.0,14.187,7127.63,-101119.69,-14.187,CC-1,LOT-001
P000182,Producto Performance 182,ALM-2,GRUPO-6,2026-03-15,EA-DOC000000182,182,CP,12.578,0.0,10068.38,126640.08,12.578,CC-2,LOT-002
P000183,Producto Performance 183,ALM-3,GRUPO-7,2026-03-16,EA-DOC000000183,183,CP,15.754,0.0,4363.95,68749.67,15.754,CC-3,LOT-003
P000184,Producto Performance 184,ALM-4,GRUPO-8,2026-03-17,SA-DOC000000184,184,CP,0.0,26.246,5816.8,-152667.73,-26.246,CC-4,LOT-004
P000185,Producto Performance 185,ALM-5,GRUPO-1,2026-03-18,EA-DOC000000185,185,CP,37.494,0.0,12339.06,462640.72,37.494,CC-1,LOT-005
P000186,Producto Performance 186,ALM-1,GRUPO-2,2026-03-19,EA-DOC000000186,186,CP,22.059,0.0,14184.45,312894.78,22.059,CC-2,LOT-006
P000187,Producto Performance 187,ALM-2,GRUPO-3,2026-03-20,SA-DOC000000187,187,CP,0.0,22.715,9245.13,-210003.13,-22.715,CC-3,LOT-007
P000188,Producto Performance 188,ALM-3,GRUPO-4,2026-03-21,EA-DOC000000188,188,CP,16.981,0.0,6131.42,104117.64,16.981,CC-4,LOT-008
P000189,Producto Performance 189,ALM-4,GRUPO-5,2026-03-22,EA-DOC000000189,189,CP,15.107,0.0,3202.2,48375.64,15.107,CC-1,LOT-009
P000190,Producto Performance 190,ALM-5,GRUPO-6,2026-03-23,SA-DOC000000190,190,CP,0.0,18.44,6645.22,-122537.86,-18.44,CC-2,LOT-010
P000191,Producto Performance 191,ALM-1,GRUPO-7,2026-03-24,EA-DOC000000191,191,CP,31.94,0.0,4213.63,134583.34,31.94,CC-3,LOT-011
P000192,Producto Performance 192,ALM-2,GRUPO-8,2026-03-25,EA-DOC000000192,192,CP,10.084,0.0,10978.46,110706.79,10.084,CC-4,LOT-012
P000193,Producto Performance 193,ALM-3,GRUPO-1,2026-03-26,SA-DOC000000193,193,CP,0.0,7.101,3737.97,-26543.32,-7.101,CC-1,LOT-013
P000194,Producto Performance 194,ALM-4,GRUPO-2,2026-03-27,EA-DOC000000194,194,CP,30.853,0.0,5486.98,169289.79,30.853,CC-2,LOT-014
P000195,Producto Performance 195,ALM-5,GRUPO-3,2026-03-28,EA-DOC000000195,195,CP,19.3,0.0,4240.94,81850.14,19.3,CC-3,LOT-015
P000196,Producto Performance 196,ALM-1,GRUPO-4,2026-03-29,SA-DOC000000196,196,CP,0.0,25.241,3841.53,-96964.06,-25.241,CC-4,LOT-016
P000197,Producto Performance 197,ALM-2,GRUPO-5,2026-03-02,EA-DOC000000197,197,CP,49.758,0.0,10872.25,540981.42,49.758,CC-1,LOT-017
P000198,Producto Performance 198,ALM-3,GRUPO-6,2026-03-03,EA-DOC000000198,198,CP,53.275,0.0,12145.76,647065.36,53.275,CC-2,LOT-018
P000199,Producto Performance 199,ALM-4,GRUPO-7,2026-03-04,SA-DOC000000199,199,CP,0.0,16.155,14578.46,-235515.02,-16.155,CC-3,LOT-019
P000200,Producto Performance 200,ALM-5,GRUPO-8,2026-03-05,EA-DOC000000200,200,CP,54.131,0.0,4110.54,222507.64,54.131,CC-4,LOT-020
P000201,Producto Performance 201,ALM-1,GRUPO-1,2026-03-06,EA-DOC000000201,201,CP,14.319,0.0,9172.21,131336.87,14.319,CC-1,LOT-001
P000202,Producto Performance 202,ALM-2,GRUPO-2,2026-03-07,SA-DOC000000202,202,CP,0.0,26.999,4598.16,-124145.72,-26.999,CC-2,LOT-002
P000203,Producto Performance 203,ALM-3,GRUPO-3,2026-03-08,EA-DOC000000203,203,CP,10.251,0.0,9406.9,96430.13,10.251,CC-3,LOT-003
P000204,Producto Performance 204,ALM-4,GRUPO-4,2026-03-09,EA-DOC000000204,204,CP,29.234,0.0,14056.25,410920.41,29.234,CC-4,LOT-004
P000205,Producto Performance 205,ALM-5,GRUPO-5,2026-03-10,SA-DOC000000205,205,CP,0.0,54.085,13754.21,-743896.45,-54.085,CC-1,LOT-005
P000206,Producto Performance 206,ALM-1,GRUPO-6,2026-03-11,EA-DOC000000206,206,CP,22.666,0.0,3624.23,82146.8,22.666,CC-2,LOT-006
P000207,Producto Performance 207,ALM-2,GRUPO-7,2026-03-12,EA-DOC000000207,207,CP,6.858,0.0,11676.36,80076.48,6.858,CC-3,LOT-007
P000208,Producto Performance 208,ALM-3,GRUPO-8,2026-03-13,SA-DOC000000208,208,CP,0.0,17.819,13648.4,-243200.84,-17.819,CC-4,LOT-008
P000209,Producto Performance 209,ALM-4,GRUPO-1,2026-03-14,EA-DOC000000209,209,CP,37.104,0.0,14305.5,530791.27,37.104,CC-1,LOT-009
P000210,Producto Performance 210,ALM-5,GRUPO-2,2026-03-15,EA-DOC000000210,210,CP,20.068,0.0,2138.64,42918.23,20.068,CC-2,LOT-010
P000211,Producto Performance 211,ALM-1,GRUPO-3,2026-03-16,SA-DOC000000211,211,CP,0.0,39.897,2915.23,-116308.93,-39.897,CC-3,LOT-011
P000212,Producto Performance 212,ALM-2,GRUPO-4,2026-03-17,EA-DOC000000212,212,CP,43.706,0.0,2522.9,110265.87,43.706,CC-4,LOT-012
P000213,Producto Performance 213,ALM-3,GRUPO-5,2026-03-18,EA-DOC000000213,213,CP,27.034,0.0,5064.54,136914.77,27.034,CC-1,LOT-013
P000214,Producto Performance 214,ALM-4,GRUPO-6,2026-03-19,SA-DOC000000214,214,CP,0.0,6.281,8386.1,-52673.09,-6.281,CC-2,LOT-014
P000215,Producto Performance 215,ALM-5,GRUPO-7,2026-03-20,EA-DOC000000215,215,CP,48.417,0.0,1890.81,91547.35,48.417,CC-3,LOT-015
P000216,Producto Performance 216,ALM-1,GRUPO-8,2026-03-21,EA-DOC000000216,216,CP,19.184,0.0,7987.68,153235.65,19.184,CC-4,LOT-016
P000217,Producto Performance 217,ALM-2,GRUPO-1,2026-03-22,SA-DOC000000217,217,CP,0.0,13.407,13123.88,-175951.86,-13.407,CC-1,LOT-017
P000218,Producto Performance 218,ALM-3,GRUPO-2,2026-03-23,EA-DOC000000218,218,CP,56.134,0.0,5356.9,300704.22,56.134,CC-2,LOT-018
P000219,Producto Performance 219,ALM-4,GRUPO-3,2026-03-24,EA-DOC000000219,219,CP,39.986,0.0,3146.63,125821.15,39.986,CC-3,LOT-019
P000220,Producto Performance 220,ALM-5,GRUPO-4,2026-03-25,SA-DOC000000220,220,CP,0.0,44.305,13923.51,-616881.11,-44.305,CC-4,LOT-020
P000221,Producto Performance 221,ALM-1,GRUPO-5,2026-03-26,EA-DOC000000221,221,CP,56.078,0.0,7328.69,410978.28,56.078,CC-1,LOT-001
P000222,Producto Performance 222,ALM-2,GRUPO-6,2026-03-27,EA-DOC000000222,222,CP,15.906,0.0,8401.18,133629.17,15.906,CC-2,LOT-002
P000223,Producto Performance 223,ALM-3,GRUPO-7,2026-03-28,SA-DOC000000223,223,CP,0.0,20.561,5188.13,-106673.14,-20.561,CC-3,LOT-003
P000224,Producto Performance 224,ALM-4,GRUPO-8,2026-03-29,EA-DOC000000224,224,CP,26.741,0.0,1836.43,49107.97,26.741,CC-4,LOT-004
P000225,Producto Performance 225,ALM-5,GRUPO-1,2026-03-02,EA-DOC000000225,225,CP,36.9,0.0,12056.35,444879.32,36.9,CC-1,LOT-005
P000226,Producto Performance 226,ALM-1,GRUPO-2,2026-03-03,SA-DOC000000226,226,CP,0.0,46.119,12939.39,-596751.73,-46.119,CC-2,LOT-006
P000227,Producto Performance 227,ALM-2,GRUPO-3,2026-03-04,EA-DOC000000227,227,CP,44.793,0.0,14590.09,653533.9,44.793,CC-3,LOT-007
P000228,Producto Performance 228,ALM-3,GRUPO-4,2026-03-05,EA-DOC000000228,228,CP,46.539,0.0,1878.16,87407.69,46.539,CC-4,LOT-008
P000229,Producto Performance 229,ALM-4,GRUPO-5,2026-03-06,SA-DOC000000229,229,CP,0.0,8.835,6029.12,-53267.28,-8.835,CC-1,LOT-009
P000230,Producto Performance 230,ALM-5,GRUPO-6,2026-03-07,EA-DOC000000230,230,CP,33.717,0.0,5132.25,173044.07,33.717,CC-2,LOT-010
P000231,Producto Performance 231,ALM-1,GRUPO-7,2026-03-08,EA-DOC000000231,231,CP,8.934,0.0,7657.47,68411.84,8.934,CC-3,LOT-011
P000232,Producto Performance 232,ALM-2,GRUPO-8,2026-03-09,SA-DOC000000232,232,CP,0.0,51.438,11432.46,-588062.88,-51.438,CC-4,LOT-012
P000233,Producto Performance 233,ALM-3,GRUPO-1,2026-03-10,EA-DOC000000233,233,CP,55.853,0.0,10721.86,598848.05,55.853,CC-1,LOT-013
P000234,Producto Performance 234,ALM-4,GRUPO-2,2026-03-11,EA-DOC000000234,234,CP,2.773,0.0,7416.56,20566.12,2.773,CC-2,LOT-014
P000235,Producto Performance 235,ALM-5,GRUPO-3,2026-03-12,SA-DOC000000235,235,CP,0.0,12.942,8930.87,-115583.32,-12.942,CC-3,LOT-015
P000236,Producto Performance 236,ALM-1,GRUPO-4,2026-03-13,EA-DOC000000236,236,CP,54.755,0.0,6905.86,378130.36,54.755,CC-4,LOT-016
P000237,Producto Performance 237,ALM-2,GRUPO-5,2026-03-14,EA-DOC000000237,237,CP,47.449,0.0,2109.91,100113.12,47.449,CC-1,LOT-017
P000238,Producto Performance 238,ALM-3,GRUPO-6,2026-03-15,SA-DOC000000238,238,CP,0.0,3.818,9993.36,-38154.65,-3.818,CC-2,LOT-018
P000239,Producto Performance 239,ALM-4,GRUPO-7,2026-03-16,EA-DOC000000239,239,CP,40.923,0.0,12993.25,531722.77,40.923,CC-3,LOT-019
P000240,Producto Performance 240,ALM-5,GRUPO-8,2026-03-17,EA-DOC000000240,240,CP,43.016,0.0,3316.65,142669.02,43.016,CC-4,LOT-020
P000241,Producto Performance 241,ALM-1,GRUPO-1,2026-03-18,SA-DOC000000241,241,CP,0.0,20.28,12137.56,-246149.72,-20.28,CC-1,LOT-001
P000242,Producto Performance 242,ALM-2,GRUPO-2,2026-03-19,EA-DOC000000242,242,CP,48.867,0.0,12553.19,613436.74,48.867,CC-2,LOT-002
P000243,Producto Performance 243,ALM-3,GRUPO-3,2026-03-20,EA-DOC000000243,243,CP,16.008,0.0,13087.44,209503.74,16.008,CC-3,LOT-003
P000244,Producto Performance 244,ALM-4,GRUPO-4,2026-03-21,SA-DOC000000244,244,CP,0.0,13.727,10938.81,-150157.04,-13.727,CC-4,LOT-004
P000245,Producto Performance 245,ALM-5,GRUPO-5,2026-03-22,EA-DOC000000245,245,CP,37.907,0.0,5070.31,192200.24,37.907,CC-1,LOT-005
P000246,Producto Performance 246,ALM-1,GRUPO-6,2026-03-23,EA-DOC000000246,246,CP,56.664,0.0,13829.61,783641.02,56.664,CC-2,LOT-006
P000247,Producto Performance 247,ALM-2,GRUPO-7,2026-03-24,SA-DOC000000247,247,CP,0.0,48.332,13113.46,-633799.75,-48.332,CC-3,LOT-007
P000248,Producto Performance 248,ALM-3,GRUPO-8,2026-03-25,EA-DOC000000248,248,CP,25.688,0.0,5482.37,140831.12,25.688,CC-4,LOT-008
P000249,Producto Performance 249,ALM-4,GRUPO-1,2026-03-26,EA-DOC000000249,249,CP,35.702,0.0,13650.83,487361.93,35.702,CC-1,LOT-009
P000250,Producto Performance 250,ALM-5,GRUPO-2,2026-03-27,SA-DOC000000250,250,CP,0.0,0.692,14284.27,-9884.71,-0.692,CC-2,LOT-010
P000251,Producto Performance 251,ALM-1,GRUPO-3,2026-03-28,EA-DOC000000251,251,CP,6.48,0.0,4417.4,28624.75,6.48,CC-3,LOT-011
P000252,Producto Performance 252,ALM-2,GRUPO-4,2026-03-29,EA-DOC000000252,252,CP,45.813,0.0,13678.16,626637.54,45.813,CC-4,LOT-012
P000253,Producto Performance 253,ALM-3,GRUPO-5,2026-03-02,SA-DOC000000253,253,CP,0.0,16.796,6575.11,-110435.55,-16.796,CC-1,LOT-013
P000254,Producto Performance 254,ALM-4,GRUPO-6,2026-03-03,EA-DOC000000254,254,CP,51.884,0.0,4690.95,243385.25,51.884,CC-2,LOT-014
P000255,Producto Performance 255,ALM-5,GRUPO-7,2026-03-04,EA-DOC000000255,255,CP,3.401,0.0,6019.68,20472.93,3.401,CC-3,LOT-015
P000256,Producto Performance 256,ALM-1,GRUPO-8,2026-03-05,SA-DOC000000256,256,CP,0.0,43.849,12801.27,-561322.89,-43.849,CC-4,LOT-016
P000257,Producto Performance 257,ALM-2,GRUPO-1,2026-03-06,EA-DOC000000257,257,CP,25.956,0.0,10146.15,263353.47,25.956,CC-1,LOT-017
P000258,Producto Performance 258,ALM-3,GRUPO-2,2026-03-07,EA-DOC000000258,258,CP,3.273,0.0,2614.51,8557.29,3.273,CC-2,LOT-018
P000259,Producto Performance 259,ALM-4,GRUPO-3,2026-03-08,SA-DOC000000259,259,CP,0.0,13.474,13029.08,-175553.82,-13.474,CC-3,LOT-019
P000260,Producto Performance 260,ALM-5,GRUPO-4,2026-03-09,EA-DOC000000260,260,CP,17.154,0.0,6308.69,108219.27,17.154,CC-4,LOT-020
P000261,Producto Performance 261,ALM-1,GRUPO-5,2026-03-10,EA-DOC000000261,261,CP,45.396,0.0,10169.88,461671.87,45.396,CC-1,LOT-001
P000262,Producto Performance 262,ALM-2,GRUPO-6,2026-03-11,SA-DOC000000262,262,CP,0.0,13.391,6387.59,-85536.22,-13.391,CC-2,LOT-002
P000263,Producto Performance 263,ALM-3,GRUPO-7,2026-03-12,EA-DOC000000263,263,CP,37.95,0.0,11077.43,420388.47,37.95,CC-3,LOT-003
P000264,Producto Performance 264,ALM-4,GRUPO-8,2026-03-13,EA-DOC000000264,264,CP,20.465,0.0,12423.36,254244.06,20.465,CC-4,LOT-004
P000265,Producto Performance 265,ALM-5,GRUPO-1,2026-03-14,SA-DOC000000265,265,CP,0.0,48.168,14767.5,-711320.94,-48.168,CC-1,LOT-005
P000266,Producto Performance 266,ALM-1,GRUPO-2,2026-03-15,EA-DOC000000266,266,CP,41.692,0.0,6095.31,254125.66,41.692,CC-2,LOT-006
P000267,Producto Performance 267,ALM-2,GRUPO-3,2026-03-16,EA-DOC000000267,267,CP,40.03,0.0,5752.24,230262.17,40.03,CC-3,LOT-007
P000268,Producto Performance 268,ALM-3,GRUPO-4,2026-03-17,SA-DOC000000268,268,CP,0.0,45.375,11448.65,-519482.49,-45.375,CC-4,LOT-008
P000269,Producto Performance 269,ALM-4,GRUPO-5,2026-03-18,EA-DOC000000269,269,CP,43.181,0.0,4146.11,179033.18,43.181,CC-1,LOT-009
P000270,Producto Performance 270,ALM-5,GRUPO-6,2026-03-19,EA-DOC000000270,270,CP,0.337,0.0,12408.76,4181.75,0.337,CC-2,LOT-010
P000271,Producto Performance 271,ALM-1,GRUPO-7,2026-03-20,SA-DOC000000271,271,CP,0.0,52.574,5781.96,-303980.77,-52.574,CC-3,LOT-011
P000272,Producto Performance 272,ALM-2,GRUPO-8,2026-03-21,EA-DOC000000272,272,CP,34.811,0.0,2671.93,93012.56,34.811,CC-4,LOT-012
P000273,Producto Performance 273,ALM-3,GRUPO-1,2026-03-22,EA-DOC000000273,273,CP,11.159,0.0,4337.44,48401.49,11.159,CC-1,LOT-013
P000274,Producto Performance 274,ALM-4,GRUPO-2,2026-03-23,SA-DOC000000274,274,CP,0.0,48.279,8616.2,-415981.52,-48.279,CC-2,LOT-014
P000275,Producto Performance 275,ALM-5,GRUPO-3,2026-03-24,EA-DOC000000275,275,CP,49.543,0.0,3816.53,189082.35,49.543,CC-3,LOT-015
P000276,Producto Performance 276,ALM-1,GRUPO-4,2026-03-25,EA-DOC000000276,276,CP,52.043,0.0,6102.36,317585.12,52.043,CC-4,LOT-016
P000277,Producto Performance 277,ALM-2,GRUPO-5,2026-03-26,SA-DOC000000277,277,CP,0.0,3.978,2376.77,-9454.79,-3.978,CC-1,LOT-017
P000278,Producto Performance 278,ALM-3,GRUPO-6,2026-03-27,EA-DOC000000278,278,CP,5.682,0.0,11790.96,66996.23,5.682,CC-2,LOT-018
P000279,Producto Performance 279,ALM-4,GRUPO-7,2026-03-28,EA-DOC000000279,279,CP,52.756,0.0,9791.06,516537.16,52.756,CC-3,LOT-019
P000280,Producto Performance 280,ALM-5,GRUPO-8,2026-03-29,SA-DOC000000280,280,CP,0.0,26.075,8084.83,-210811.94,-26.075,CC-4,LOT-020
P000281,Producto Performance 281,ALM-1,GRUPO-1,2026-03-02,EA-DOC000000281,281,CP,54.302,0.0,5053.86,274434.71,54.302,CC-1,LOT-001
P000282,Producto Performance 282,ALM-2,GRUPO-2,2026-03-03,EA-DOC000000282,282,CP,40.508,0.0,8731.95,353713.83,40.508,CC-2,LOT-002
P000283,Producto Performance 283,ALM-3,GRUPO-3,2026-03-04,SA-DOC000000283,283,CP,0.0,38.925,2337.1,-90971.62,-38.925,CC-3,LOT-003
P000284,Producto Performance 284,ALM-4,GRUPO-4,2026-03-05,EA-DOC000000284,284,CP,3.813,0.0,9379.6,35764.41,3.813,CC-4,LOT-004
P000285,Producto Performance 285,ALM-5,GRUPO-5,2026-03-06,EA-DOC000000285,285,CP,43.505,0.0,8320.48,361982.48,43.505,CC-1,LOT-005
P000286,Producto Performance 286,ALM-1,GRUPO-6,2026-03-07,SA-DOC000000286,286,CP,0.0,25.208,7007.48,-176644.56,-25.208,CC-2,LOT-006
P000287,Producto Performance 287,ALM-2,GRUPO-7,2026-03-08,EA-DOC000000287,287,CP,33.079,0.0,3955.28,130836.71,33.079,CC-3,LOT-007
P000288,Producto Performance 288,ALM-3,GRUPO-8,2026-03-09,EA-DOC000000288,288,CP,16.663,0.0,14323.57,238673.65,16.663,CC-4,LOT-008
P000289,Producto Performance 289,ALM-4,GRUPO-1,2026-03-10,SA-DOC000000289,289,CP,0.0,50.264,8476.99,-426087.43,-50.264,CC-1,LOT-009
P000290,Producto Performance 290,ALM-5,GRUPO-2,2026-03-11,EA-DOC000000290,290,CP,27.441,0.0,5096.84,139862.39,27.441,CC-2,LOT-010
P000291,Producto Performance 291,ALM-1,GRUPO-3,2026-03-12,EA-DOC000000291,291,CP,6.52,0.0,5571.39,36325.46,6.52,CC-3,LOT-011
P000292,Producto Performance 292,ALM-2,GRUPO-4,2026-03-13,SA-DOC000000292,292,CP,0.0,8.93,5205.57,-46485.74,-8.93,CC-4,LOT-012
P000293,Producto Performance 293,ALM-3,GRUPO-5,2026-03-14,EA-DOC000000293,293,CP,11.156,0.0,3510.86,39167.15,11.156,CC-1,LOT-013
P000294,Producto Performance 294,ALM-4,GRUPO-6,2026-03-15,EA-DOC000000294,294,CP,43.732,0.0,7076.77,309481.31,43.732,CC-2,LOT-014
P000295,Producto Performance 295,ALM-5,GRUPO-7,2026-03-16,SA-DOC000000295,295,CP,0.0,13.259,5734.27,-76030.69,-13.259,CC-3,LOT-015
P000296,Producto Performance 296,ALM-1,GRUPO-8,2026-03-17,EA-DOC000000296,296,CP,44.426,0.0,7740.83,343894.11,44.426,CC-4,LOT-016
P000297,Producto Performance 297,ALM-2,GRUPO-1,2026-03-18,EA-DOC000000297,297,CP,35.499,0.0,5053.73,179402.36,35.499,CC-1,LOT-017
P000298,Producto Performance 298,ALM-3,GRUPO-2,2026-03-19,SA-DOC000000298,298,CP,0.0,57.808,3016.08,-174353.55,-57.808,CC-2,LOT-018
P000299,Producto Performance 299,ALM-4,GRUPO-3,2026-03-20,EA-DOC000000299,299,CP,29.484,0.0,7235.57,213333.55,29.484,CC-3,LOT-019
P000300,Producto Performance 300,ALM-5,GRUPO-4,2026-03-21,EA-DOC000000300,300,CP,8.48,0.0,12781.65,108388.39,8.48,CC-4,LOT-020
P000301,Producto Performance 301,ALM-1,GRUPO-5,2026-03-22,SA-DOC000000301,301,CP,0.0,27.346,9356.81,-255871.33,-27.346,CC-1,LOT-001
P000302,Producto Performance 302,ALM-2,GRUPO-6,2026-03-23,EA-DOC000000302,302,CP,34.824,0.0,7021.48,244516.02,34.824,CC-2,LOT-002
P000303,Producto Performance 303,ALM-3,GRUPO-7,2026-03-24,EA-DOC000000303,303,CP,53.111,0.0,13704.74,727872.45,53.111,CC-3,LOT-003
P000304,Producto Performance 304,ALM-4,GRUPO-8,2026-03-25,SA-DOC000000304,304,CP,0.0,4.714,3628.76,-17105.97,-4.714,CC-4,LOT-004
P000305,Producto Performance 305,ALM-5,GRUPO-1,2026-03-26,EA-DOC000000305,305,CP,16.776,0.0,13841.71,232208.53,16.776,CC-1,LOT-005
P000306,Producto Performance 306,ALM-1,GRUPO-2,2026-03-27,EA-DOC000000306,306,CP,10.173,0.0,3295.99,33530.11,10.173,CC-2,LOT-006
P000307,Producto Performance 307,ALM-2,GRUPO-3,2026-03-28,SA-DOC000000307,307,CP,0.0,52.017,12649.91,-658010.37,-52.017,CC-3,LOT-007
P000308,Producto Performance 308,ALM-3,GRUPO-4,2026-03-29,EA-DOC000000308,308,CP,23.68,0.0,9189.45,217606.18,23.68,CC-4,LOT-008
P000309,Producto Performance 309,ALM-4,GRUPO-5,2026-03-02,EA-DOC000000309,309,CP,8.527,0.0,3204.62,27325.79,8.527,CC-1,LOT-009
P000310,Producto Performance 310,ALM-5,GRUPO-6,2026-03-03,SA-DOC000000310,310,CP,0.0,20.97,12557.53,-263331.4,-20.97,CC-2,LOT-010
P000311,Producto Performance 311,ALM-1,GRUPO-7,2026-03-04,EA-DOC000000311,311,CP,0.664,0.0,6357.11,4221.12,0.664,CC-3,LOT-011
P000312,Producto Performance 312,ALM-2,GRUPO-8,2026-03-05,EA-DOC000000312,312,CP,46.347,0.0,11174.68,517912.89,46.347,CC-4,LOT-012
P000313,Producto Performance 313,ALM-3,GRUPO-1,2026-03-06,SA-DOC000000313,313,CP,0.0,1.143,5347.91,-6112.66,-1.143,CC-1,LOT-013
P000314,Producto Performance 314,ALM-4,GRUPO-2,2026-03-07,EA-DOC000000314,314,CP,20.174,0.0,9419.06,190020.12,20.174,CC-2,LOT-014
P000315,Producto Performance 315,ALM-5,GRUPO-3,2026-03-08,EA-DOC000000315,315,CP,46.004,0.0,14882.77,684666.95,46.004,CC-3,LOT-015
P000316,Producto Performance 316,ALM-1,GRUPO-4,2026-03-09,SA-DOC000000316,316,CP,0.0,34.044,7054.71,-240170.55,-34.044,CC-4,LOT-016
P000317,Producto Performance 317,ALM-2,GRUPO-5,2026-03-10,EA-DOC000000317,317,CP,7.236,0.0,8170.14,59119.13,7.236,CC-1,LOT-017
P000318,Producto Performance 318,ALM-3,GRUPO-6,2026-03-11,EA-DOC000000318,318,CP,51.598,0.0,4555.84,235072.23,51.598,CC-2,LOT-018
P000319,Producto Performance 319,ALM-4,GRUPO-7,2026-03-12,SA-DOC000000319,319,CP,0.0,47.14,8027.2,-378402.21,-47.14,CC-3,LOT-019
P000320,Producto Performance 320,ALM-5,GRUPO-8,2026-03-13,EA-DOC000000320,320,CP,10.077,0.0,14337.57,144479.69,10.077,CC-4,LOT-020
P000321,Producto Performance 321,ALM-1,GRUPO-1,2026-03-14,EA-DOC000000321,321,CP,36.766,0.0,7199.14,264683.58,36.766,CC-1,LOT-001
P000322,Producto Performance 322,ALM-2,GRUPO-2,2026-03-15,SA-DOC000000322,322,CP,0.0,11.829,3970.36,-46965.39,-11.829,CC-2,LOT-002
P000323,Producto Performance 323,ALM-3,GRUPO-3,2026-03-16,EA-DOC000000323,323,CP,21.67,0.0,14257.87,308968.04,21.67,CC-3,LOT-003
P000324,Producto Performance 324,ALM-4,GRUPO-4,2026-03-17,EA-DOC000000324,324,CP,46.682,0.0,13655.94,637486.59,46.682,CC-4,LOT-004
P000325,Producto Performance 325,ALM-5,GRUPO-5,2026-03-18,SA-DOC000000325,325,CP,0.0,39.558,14121.96,-558636.49,-39.558,CC-1,LOT-005
P000326,Producto Performance 326,ALM-1,GRUPO-6,2026-03-19,EA-DOC000000326,326,CP,19.74,0.0,13715.89,270751.67,19.74,CC-2,LOT-006
P000327,Producto Performance 327,ALM-2,GRUPO-7,2026-03-20,EA-DOC000000327,327,CP,11.963,0.0,3325.89,39787.62,11.963,CC-3,LOT-007
P000328,Producto Performance 328,ALM-3,GRUPO-8,2026-03-21,SA-DOC000000328,328,CP,0.0,2.752,4099.28,-11281.22,-2.752,CC-4,LOT-008
P000329,Producto Performance 329,ALM-4,GRUPO-1,2026-03-22,EA-DOC000000329,329,CP,59.074,0.0,8311.34,490984.1,59.074,CC-1,LOT-009
P000330,Producto Performance 330,ALM-5,GRUPO-2,2026-03-23,EA-DOC000000330,330,CP,12.056,0.0,12519.07,150929.91,12.056,CC-2,LOT-010
P000331,Producto Performance 331,ALM-1,GRUPO-3,2026-03-24,SA-DOC000000331,331,CP,0.0,8.59,14279.08,-122657.3,-8.59,CC-3,LOT-011
P000332,Producto Performance 332,ALM-2,GRUPO-4,2026-03-25,EA-DOC000000332,332,CP,51.785,0.0,2285.63,118361.35,51.785,CC-4,LOT-012
P000333,Producto Performance 333,ALM-3,GRUPO-5,2026-03-26,EA-DOC000000333,333,CP,47.018,0.0,7662.58,360279.19,47.018,CC-1,LOT-013
P000334,Producto Performance 334,ALM-4,GRUPO-6,2026-03-27,SA-DOC000000334,334,CP,0.0,12.021,12296.49,-147816.11,-12.021,CC-2,LOT-014
P000335,Producto Performance 335,ALM-5,GRUPO-7,2026-03-28,EA-DOC000000335,335,CP,28.119,0.0,2979.32,83775.5,28.119,CC-3,LOT-015
P000336,Producto Performance 336,ALM-1,GRUPO-8,2026-03-29,EA-DOC000000336,336,CP,57.403,0.0,2221.09,127497.23,57.403,CC-4,LOT-016
