item,desc_item,localizacion,categoria,fecha,documento,registro,cp,entradas,salidas,unitario,total,cantidad,cost_center,lote
P000169,Producto Performance 169,ALM-4,GRUPO-1,2026-02-04,SA-DOC020000169,169,CP,0.0,4.485,14779.91,-66287.9,-4.485,CC-1,LOT-009
P000170,Producto Performance 170,ALM-5,GRUPO-2,2026-02-05,EA-DOC020000170,170,CP,24.83,0.0,10688.74,265401.41,24.83,CC-2,LOT-010
P000171,Producto Performance 171,ALM-1,GRUPO-3,2026-02-06,EA-DOC020000171,171,CP,1.243,0.0,2048.5,2546.29,1.243,CC-3,LOT-011
P000172,Producto Performance 172,ALM-2,GRUPO-4,2026-02-07,SA-DOC020000172,172,CP,0.0,29.932,4697.65,-140610.06,-29.932,CC-4,LOT-012
P000173,Producto Performance 173,ALM-3,GRUPO-5,2026-02-08,EA-DOC020000173,173,CP,14.676,0.0,9479.73,139124.52,14.676,CC-1,LOT-013
P000174,Producto Performance 174,ALM-4,GRUPO-6,2026-02-09,EA-DOC020000174,174,CP,4.464,0.0,9090.25,40578.88,4.464,CC-2,LOT-014
P000175,Producto Performance 175,ALM-5,GRUPO-7,2026-02-10,SA-DOC020000175,175,CP,0.0,54.598,10116.68,-552350.49,-54.598,CC-3,LOT-015
P000176,Producto Performance 176,ALM-1,GRUPO-8,2026-02-11,EA-DOC020000176,176,CP,24.071,0.0,14490.32,348796.49,24.071,CC-4,LOT-016
P000177,Producto Performance 177,ALM-2,GRUPO-1,2026-02-12,EA-DOC020000177,177,CP,32.937,0.0,3669.31,120856.06,32.937,CC-1,LOT-017
P000178,Producto Performance 178,ALM-3,GRUPO-2,2026-02-13,SA-DOC020000178,178,CP,0.0,46.195,6216.68,-287179.53,-46.195,CC-2,LOT-018
P000179,Producto Performance 179,ALM-4,GRUPO-3,2026-02-14,EA-DOC020000179,179,CP,46.776,0.0,8693.46,406645.28,46.776,CC-3,LOT-019
P000180,Producto Performance 180,ALM-5,GRUPO-4,2026-02-15,EA-DOC020000180,180,CP,13.361,0.0,4734.43,63256.72,13.361,CC-4,LOT-020
P000181,Producto Performance 181,ALM-1,GRUPO-5,2026-02-16,SA-DOC020000181,181,CP,0.0,41.988,9912.37,-416200.59,-41.988,CC-1,LOT-001
P000182,Producto Performance 182,ALM-2,GRUPO-6,2026-02-17,EA-DOC020000182,182,CP,13.307,0.0,9298.21,123731.28,13.307,CC-2,LOT-002
P000183,Producto Performance 183,ALM-3,GRUPO-7,2026-02-18,EA-DOC020000183,183,CP,16.65,0.0,5143.81,85644.44,16.65,CC-3,LOT-003
P000184,Producto Performance 184,ALM-4,GRUPO-8,2026-02-19,SA-DOC020000184,184,CP,0.0,44.787,7171.48,-321189.07,-44.787,CC-4,LOT-004
P000185,Producto Performance 185,ALM-5,GRUPO-1,2026-02-20,EA-DOC020000185,185,CP,17.999,0.0,14873.87,267714.79,17.999,CC-1,LOT-005
P000186,Producto Performance 186,ALM-1,GRUPO-2,2026-02-21,EA-DOC020000186,186,CP,10.149,0.0,12499.65,126858.95,10.149,CC-2,LOT-006
P000187,Producto Performance 187,ALM-2,GRUPO-3,2026-02-22,SA-DOC020000187,187,CP,0.0,32.108,9676.85,-310704.3,-32.108,CC-3,LOT-007
P000188,Producto Performance 188,ALM-3,GRUPO-4,2026-02-23,EA-DOC020000188,188,CP,1.171,0.0,14567.8,17058.89,1.171,CC-4,LOT-008
P000189,Producto Performance 189,ALM-4,GRUPO-5,2026-02-24,EA-DOC020000189,189,CP,51.93,0.0,10830.57,562431.5,51.93,CC-1,LOT-009
P000190,Producto Performance 190,ALM-5,GRUPO-6,2026-02-25,SA-DOC020000190,190,CP,0.0,29.666,5054.5,-149946.8,-29.666,CC-2,LOT-010
P000191,Producto Performance 191,ALM-1,GRUPO-7,2026-02-26,EA-DOC020000191,191,CP,33.796,0.0,8136.1,274967.64,33.796,CC-3,LOT-011
P000192,Producto Performance 192,ALM-2,GRUPO-8,2026-02-27,EA-DOC020000192,192,CP,0.408,0.0,2637.0,1075.9,0.408,CC-4,LOT-012
P000193,Producto Performance 193,ALM-3,GRUPO-1,2026-02-28,SA-DOC020000193,193,CP,0.0,58.801,6419.09,-377448.91,-58.801,CC-1,LOT-013
P000194,Producto Performance 194,ALM-4,GRUPO-2,2026-03-01,EA-DOC020000194,194,CP,51.06,0.0,4640.16,236926.57,51.06,CC-2,LOT-014
P000195,Producto Performance 195,ALM-5,GRUPO-3,2026-03-02,EA-DOC020000195,195,CP,21.438,0.0,12065.41,258658.26,21.438,CC-3,LOT-015
P000196,Producto Performance 196,ALM-1,GRUPO-4,2026-03-03,SA-DOC020000196,196,CP,0.0,52.908,13110.56,-693653.51,-52.908,CC-4,LOT-016
P000197,Producto Performance 197,ALM-2,GRUPO-5,2026-02-04,EA-DOC020000197,197,CP,30.342,0.0,2592.61,78664.97,30.342,CC-1,LOT-017
P000198,Producto Performance 198,ALM-3,GRUPO-6,2026-02-05,EA-DOC020000198,198,CP,21.1,0.0,5398.78,113914.26,21.1,CC-2,LOT-018
P000199,Producto Performance 199,ALM-4,GRUPO-7,2026-02-06,SA-DOC020000199,199,CP,0.0,14.259,12362.26,-176273.47,-14.259,CC-3,LOT-019
P000200,Producto Performance 200,ALM-5,GRUPO-8,2026-02-07,EA-DOC020000200,200,CP,44.609,0.0,10359.69,462135.41,44.609,CC-4,LOT-020
P000201,Producto Performance 201,ALM-1,GRUPO-1,2026-02-08,EA-DOC020000201,201,CP,36.74,0.0,9971.56,366355.11,36.74,CC-1,LOT-001
P000202,Producto Performance 202,ALM-2,GRUPO-2,2026-02-09,SA-DOC020000202,202,CP,0.0,26.368,14683.17,-387165.83,-26.368,CC-2,LOT-002
P000203,Producto Performance 203,ALM-3,GRUPO-3,2026-02-10,EA-DOC020000203,203,CP,52.601,0.0,13457.37,707871.12,52.601,CC-3,LOT-003
P000204,Producto Performance 204,ALM-4,GRUPO-4,2026-02-11,EA-DOC020000204,204,CP,2.678,0.0,4050.63,10847.59,2.678,CC-4,LOT-004
P000205,Producto Performance 205,ALM-5,GRUPO-5,2026-02-12,SA-DOC020000205,205,CP,0.0,29.96,2239.15,-67084.93,-29.96,CC-1,LOT-005
P000206,Producto Performance 206,ALM-1,GRUPO-6,2026-02-13,EA-DOC020000206,206,CP,47.642,0.0,14504.24,691011.0,47.642,CC-2,LOT-006
P000207,Producto Performance 207,ALM-2,GRUPO-7,2026-02-14,EA-DOC020000207,207,CP,16.044,0.0,8773.29,140758.66,16.044,CC-3,LOT-007
P000208,Producto Performance 208,ALM-3,GRUPO-8,2026-02-15,SA-DOC020000208,208,CP,0.0,48.509,6333.32,-307223.02,-48.509,CC-4,LOT-008
P000209,Producto Performance 209,ALM-4,GRUPO-1,2026-02-16,EA-DOC020000209,209,CP,37.847,0.0,7279.07,275490.96,37.847,CC-1,LOT-009
P000210,Producto Performance 210,ALM-5,GRUPO-2,2026-02-17,EA-DOC020000210,210,CP,43.039,0.0,14898.71,641225.58,43.039,CC-2,LOT-010
P000211,Producto Performance 211,ALM-1,GRUPO-3,2026-02-18,SA-DOC020000211,211,CP,0.0,15.601,3175.04,-49533.8,-15.601,CC-3,LOT-011
P000212,Producto Performance 212,ALM-2,GRUPO-4,2026-02-19,EA-DOC020000212,212,CP,59.852,0.0,8079.59,483579.62,59.852,CC-4,LOT-012
P000213,Producto Performance 213,ALM-3,GRUPO-5,2026-02-20,EA-DOC020000213,213,CP,9.754,0.0,8019.56,78222.79,9.754,CC-1,LOT-013
P000214,Producto Performance 214,ALM-4,GRUPO-6,2026-02-21,SA-DOC020000214,214,CP,0.0,10.056,10108.37,-101649.77,-10.056,CC-2,LOT-014
P000215,Producto Performance 215,ALM-5,GRUPO-7,2026-02-22,EA-DOC020000215,215,CP,35.169,0.0,8534.68,300156.16,35.169,CC-3,LOT-015
P000216,Producto Performance 216,ALM-1,GRUPO-8,2026-02-23,EA-DOC020000216,216,CP,39.268,0.0,5990.78,235245.95,39.268,CC-4,LOT-016
P000217,Producto Performance 217,ALM-2,GRUPO-1,2026-02-24,SA-DOC020000217,217,CP,0.0,5.003,7917.33,-39610.4,-5.003,CC-1,LOT-017
P000218,Producto Performance 218,ALM-3,GRUPO-2,2026-02-25,EA-DOC020000218,218,CP,58.847,0.0,3014.73,177407.82,58.847,CC-2,LOT-018
P000219,Producto Performance 219,ALM-4,GRUPO-3,2026-02-26,EA-DOC020000219,219,CP,55.429,0.0,5286.37,293018.2,55.429,CC-3,LOT-019
P000220,Producto Performance 220,ALM-5,GRUPO-4,2026-02-27,SA-DOC020000220,220,CP,0.0,34.985,13056.47,-456780.6,-34.985,CC-4,LOT-020
P000221,Producto Performance 221,ALM-1,GRUPO-5,2026-02-28,EA-DOC020000221,221,CP,12.289,0.0,10820.94,132978.53,12.289,CC-1,LOT-001
P000222,Producto Performance 222,ALM-2,GRUPO-6,2026-03-01,EA-DOC020000222,222,CP,38.149,0.0,9147.99,348986.67,38.149,CC-2,LOT-002
P000223,Producto Performance 223,ALM-3,GRUPO-7,2026-03-02,SA-DOC020000223,223,CP,0.0,2.478,3166.94,-7847.68,-2.478,CC-3,LOT-003
P000224,Producto Performance 224,ALM-4,GRUPO-8,2026-03-03,EA-DOC020000224,224,CP,11.174,0.0,9459.55,105701.01,11.174,CC-4,LOT-004
P000225,Producto Performance 225,ALM-5,GRUPO-1,2026-02-04,EA-DOC020000225,225,CP,23.449,0.0,11485.27,269318.1,23.449,CC-1,LOT-005
P000226,Producto Performance 226,ALM-1,GRUPO-2,2026-02-05,SA-DOC020000226,226,CP,0.0,54.742,12690.88,-694724.15,-54.742,CC-2,LOT-006
P000227,Producto Performance 227,ALM-2,GRUPO-3,2026-02-06,EA-DOC020000227,227,CP,39.292,0.0,12632.22,496345.19,39.292,CC-3,LOT-007
P000228,Producto Performance 228,ALM-3,GRUPO-4,2026-02-07,EA-DOC020000228,228,CP,16.997,0.0,8800.32,149579.04,16.997,CC-4,LOT-008
P000229,Producto Performance 229,ALM-4,GRUPO-5,2026-02-08,SA-DOC020000229,229,CP,0.0,24.456,10093.47,-246845.9,-24.456,CC-1,LOT-009
P000230,Producto Performance 230,ALM-5,GRUPO-6,2026-02-09,EA-DOC020000230,230,CP,1.433,0.0,9222.0,13215.13,1.433,CC-2,LOT-010
P000231,Producto Performance 231,ALM-1,GRUPO-7,2026-02-10,EA-DOC020000231,231,CP,5.325,0.0,11844.64,63072.71,5.325,CC-3,LOT-011
P000232,Producto Performance 232,ALM-2,GRUPO-8,2026-02-11,SA-DOC020000232,232,CP,0.0,9.907,10172.36,-100777.57,-9.907,CC-4,LOT-012
P000233,Producto Performance 233,ALM-3,GRUPO-1,2026-02-12,EA-DOC020000233,233,CP,4.212,0.0,8616.19,36291.39,4.212,CC-1,LOT-013
P000234,Producto Performance 234,ALM-4,GRUPO-2,2026-02-13,EA-DOC020000234,234,CP,43.892,0.0,10209.93,448134.25,43.892,CC-2,LOT-014
P000235,Producto Performance 235,ALM-5,GRUPO-3,2026-02-14,SA-DOC020000235,235,CP,0.0,44.332,5081.72,-225282.81,-44.332,CC-3,LOT-015
P000236,Producto Performance 236,ALM-1,GRUPO-4,2026-02-15,EA-DOC020000236,236,CP,8.587,0.0,2316.21,19889.3,8.587,CC-4,LOT-016
P000237,Producto Performance 237,ALM-2,GRUPO-5,2026-02-16,EA-DOC020000237,237,CP,3.729,0.0,12214.12,45546.45,3.729,CC-1,LOT-017
P000238,Producto Performance 238,ALM-3,GRUPO-6,2026-02-17,SA-DOC020000238,238,CP,0.0,28.836,11604.53,-334628.23,-28.836,CC-2,LOT-018
P000239,Producto Performance 239,ALM-4,GRUPO-7,2026-02-18,EA-DOC020000239,239,CP,0.46,0.0,4809.74,2212.48,0.46,CC-3,LOT-019
P000240,Producto Performance 240,ALM-5,GRUPO-8,2026-02-19,EA-DOC020000240,240,CP,28.234,0.0,6947.19,196146.96,28.234,CC-4,LOT-020
P000241,Producto Performance 241,ALM-1,GRUPO-1,2026-02-20,SA-DOC020000241,241,CP,0.0,30.935,4679.73,-144767.45,-30.935,CC-1,LOT-001
P000242,Producto Performance 242,ALM-2,GRUPO-2,2026-02-21,EA-DOC020000242,242,CP,59.05,0.0,5491.19,324254.77,59.05,CC-2,LOT-002
P000243,Producto Performance 243,ALM-3,GRUPO-3,2026-02-22,EA-DOC020000243,243,CP,53.173,0.0,3120.92,165948.68,53.173,CC-3,LOT-003
P000244,Producto Performance 244,ALM-4,GRUPO-4,2026-02-23,SA-DOC020000244,244,CP,0.0,30.306,8663.13,-262544.82,-30.306,CC-4,LOT-004
P000245,Producto Performance 245,ALM-5,GRUPO-5,2026-02-24,EA-DOC020000245,245,CP,31.349,0.0,11301.57,354292.92,31.349,CC-1,LOT-005
P000246,Producto Performance 246,ALM-1,GRUPO-6,2026-02-25,EA-DOC020000246,246,CP,29.4,0.0,10183.64,299399.02,29.4,CC-2,LOT-006
P000247,Producto Performance 247,ALM-2,GRUPO-7,2026-02-26,SA-DOC020000247,247,CP,0.0,9.928,3076.61,-30544.58,-9.928,CC-3,LOT-007
P000248,Producto Performance 248,ALM-3,GRUPO-8,2026-02-27,EA-DOC020000248,248,CP,54.5,0.0,11031.49,601216.2,54.5,CC-4,LOT-008
P000249,Producto Performance 249,ALM-4,GRUPO-1,2026-02-28,EA-DOC020000249,249,CP,37.395,0.0,5091.14,190383.18,37.395,CC-1,LOT-009
P000250,Producto Performance 250,ALM-5,GRUPO-2,2026-03-01,SA-DOC020000250,250,CP,0.0,58.535,10871.74,-636377.3,-58.535,CC-2,LOT-010
P000251,Producto Performance 251,ALM-1,GRUPO-3,2026-03-02,EA-DOC020000251,251,CP,54.717,0.0,4264.32,233330.8,54.717,CC-3,LOT-011
P000252,Producto Performance 252,ALM-2,GRUPO-4,2026-03-03,EA-DOC020000252,252,CP,8.678,0.0,11591.94,100594.86,8.678,CC-4,LOT-012
P000253,Producto Performance 253,ALM-3,GRUPO-5,2026-02-04,SA-DOC020000253,253,CP,0.0,36.798,2322.53,-85464.46,-36.798,CC-1,LOT-013
P000254,Producto Performance 254,ALM-4,GRUPO-6,2026-02-05,EA-DOC020000254,254,CP,31.289,0.0,13889.93,434602.02,31.289,CC-2,LOT-014
P000255,Producto Performance 255,ALM-5,GRUPO-7,2026-02-06,EA-DOC020000255,255,CP,57.921,0.0,2239.89,129736.67,57.921,CC-3,LOT-015
P000256,Producto Performance 256,ALM-1,GRUPO-8,2026-02-07,SA-DOC020000256,256,CP,0.0,16.245,5923.47,-96226.77,-16.245,CC-4,LOT-016
P000257,Producto Performance 257,ALM-2,GRUPO-1,2026-02-08,EA-DOC020000257,257,CP,22.652,0.0,3455.01,78262.89,22.652,CC-1,LOT-017
P000258,Producto Performance 258,ALM-3,GRUPO-2,2026-02-09,EA-DOC020000258,258,CP,38.981,0.0,11358.68,442772.71,38.981,CC-2,LOT-018
P000259,Producto Performance 259,ALM-4,GRUPO-3,2026-02-10,SA-DOC020000259,259,CP,0.0,22.316,12911.92,-288142.41,-22.316,CC-3,LOT-019
P000260,Producto Performance 260,ALM-5,GRUPO-4,2026-02-11,EA-DOC020000260,260,CP,38.057,0.0,14466.34,550545.5,38.057,CC-4,LOT-020
P000261,Producto Performance 261,ALM-1,GRUPO-5,2026-02-12,EA-DOC020000261,261,CP,18.961,0.0,4137.15,78444.5,18.961,CC-1,LOT-001
P000262,Producto Performance 262,ALM-2,GRUPO-6,2026-02-13,SA-DOC020000262,262,CP,0.0,2.053,13062.54,-26817.39,-2.053,CC-2,LOT-002
P000263,Producto Performance 263,ALM-3,GRUPO-7,2026-02-14,EA-DOC020000263,263,CP,6.423,0.0,3998.84,25684.55,6.423,CC-3,LOT-003
P000264,Producto Performance 264,ALM-4,GRUPO-8,2026-02-15,EA-DOC020000264,264,CP,29.019,0.0,10859.61,315135.02,29.019,CC-4,LOT-004
P000265,Producto Performance 265,ALM-5,GRUPO-1,2026-02-16,SA-DOC020000265,265,CP,0.0,39.307,8782.05,-345196.04,-39.307,CC-1,LOT-005
P000266,Producto Performance 266,ALM-1,GRUPO-2,2026-02-17,EA-DOC020000266,266,CP,58.103,0.0,14161.33,822815.76,58.103,CC-2,LOT-006
P000267,Producto Performance 267,ALM-2,GRUPO-3,2026-02-18,EA-DOC020000267,267,CP,12.995,0.0,6346.11,82467.7,12.995,CC-3,LOT-007
P000268,Producto Performance 268,ALM-3,GRUPO-4,2026-02-19,SA-DOC020000268,268,CP,0.0,30.774,2558.4,-78732.2,-30.774,CC-4,LOT-008
P000269,Producto Performance 269,ALM-4,GRUPO-5,2026-02-20,EA-DOC020000269,269,CP,11.64,0.0,11824.32,137635.08,11.64,CC-1,LOT-009
P000270,Producto Performance 270,ALM-5,GRUPO-6,2026-02-21,EA-DOC020000270,270,CP,9.032,0.0,9382.12,84739.31,9.032,CC-2,LOT-010
P000271,Producto Performance 271,ALM-1,GRUPO-7,2026-02-22,SA-DOC020000271,271,CP,0.0,54.049,13872.13,-749774.75,-54.049,CC-3,LOT-011
P000272,Producto Performance 272,ALM-2,GRUPO-8,2026-02-23,EA-DOC020000272,272,CP,45.269,0.0,3776.62,170963.81,45.269,CC-4,LOT-012
P000273,Producto Performance 273,ALM-3,GRUPO-1,2026-02-24,EA-DOC020000273,273,CP,18.546,0.0,12256.77,227314.06,18.546,CC-1,LOT-013
P000274,Producto Performance 274,ALM-4,GRUPO-2,2026-02-25,SA-DOC020000274,274,CP,0.0,40.72,10022.71,-408124.75,-40.72,CC-2,LOT-014
P000275,Producto Performance 275,ALM-5,GRUPO-3,2026-02-26,EA-DOC020000275,275,CP,5.052,0.0,12782.48,64577.09,5.052,CC-3,LOT-015
P000276,Producto Performance 276,ALM-1,GRUPO-4,2026-02-27,EA-DOC020000276,276,CP,9.244,0.0,1574.86,14558.01,9.244,CC-4,LOT-016
P000277,Producto Performance 277,ALM-2,GRUPO-5,2026-02-28,SA-DOC020000277,277,CP,0.0,59.279,5786.57,-343022.08,-59.279,CC-1,LOT-017
P000278,Producto Performance 278,ALM-3,GRUPO-6,2026-03-01,EA-DOC020000278,278,CP,43.159,0.0,13985.95,603619.62,43.159,CC-2,LOT-018
P000279,Producto Performance 279,ALM-4,GRUPO-7,2026-03-02,EA-DOC020000279,279,CP,50.428,0.0,11577.81,583845.8,50.428,CC-3,LOT-019
P000280,Producto Performance 280,ALM-5,GRUPO-8,2026-03-03,SA-DOC020000280,280,CP,0.0,53.343,2807.02,-149734.87,-53.343,CC-4,LOT-020
P000281,Producto Performance 281,ALM-1,GRUPO-1,2026-02-04,EA-DOC020000281,281,CP,59.755,0.0,4347.91,259809.36,59.755,CC-1,LOT-001
P000282,Producto Performance 282,ALM-2,GRUPO-2,2026-02-05,EA-DOC020000282,282,CP,48.333,0.0,3307.31,159852.21,48.333,CC-2,LOT-002
P000283,Producto Performance 283,ALM-3,GRUPO-3,2026-02-06,SA-DOC020000283,283,CP,0.0,34.972,7776.37,-271955.21,-34.972,CC-3,LOT-003
P000284,Producto Performance 284,ALM-4,GRUPO-4,2026-02-07,EA-DOC020000284,284,CP,52.158,0.0,1871.6,97618.91,52.158,CC-4,LOT-004
P000285,Producto Performance 285,ALM-5,GRUPO-5,2026-02-08,EA-DOC020000285,285,CP,15.429,0.0,14605.66,225350.73,15.429,CC-1,LOT-005
P000286,Producto Performance 286,ALM-1,GRUPO-6,2026-02-09,SA-DOC020000286,286,CP,0.0,51.926,1833.74,-95218.78,-51.926,CC-2,LOT-006
P000287,Producto Performance 287,ALM-2,GRUPO-7,2026-02-10,EA-DOC020000287,287,CP,46.508,0.0,2573.24,119676.25,46.508,CC-3,LOT-007
P000288,Producto Performance 288,ALM-3,GRUPO-8,2026-02-11,EA-DOC020000288,288,CP,22.019,0.0,6592.19,145153.43,22.019,CC-4,LOT-008
P000289,Producto Performance 289,ALM-4,GRUPO-1,2026-02-12,SA-DOC020000289,289,CP,0.0,16.747,4658.48,-78015.56,-16.747,CC-1,LOT-009
P000290,Producto Performance 290,ALM-5,GRUPO-2,2026-02-13,EA-DOC020000290,290,CP,28.639,0.0,4400.76,126033.37,28.639,CC-2,LOT-010
P000291,Producto Performance 291,ALM-1,GRUPO-3,2026-02-14,EA-DOC020000291,291,CP,6.946,0.0,13877.06,96390.06,6.946,CC-3,LOT-011
P000292,Producto Performance 292,ALM-2,GRUPO-4,2026-02-15,SA-DOC020000292,292,CP,0.0,34.521,5079.05,-175333.89,-34.521,CC-4,LOT-012
P000293,Producto Performance 293,ALM-3,GRUPO-5,2026-02-16,EA-DOC020000293,293,CP,5.658,0.0,5250.36,29706.54,5.658,CC-1,LOT-013
P000294,Producto Performance 294,ALM-4,GRUPO-6,2026-02-17,EA-DOC020000294,294,CP,4.737,0.0,8468.55,40115.52,4.737,CC-2,LOT-014
P000295,Producto Performance 295,ALM-5,GRUPO-7,2026-02-18,SA-DOC020000295,295,CP,0.0,19.749,9664.96,-190873.3,-19.749,CC-3,LOT-015
P000296,Producto Performance 296,ALM-1,GRUPO-8,2026-02-19,EA-DOC020000296,296,CP,54.877,0.0,11235.18,616552.97,54.877,CC-4,LOT-016
P000297,Producto Performance 297,ALM-2,GRUPO-1,2026-02-20,EA-DOC020000297,297,CP,29.624,0.0,7616.09,225619.05,29.624,CC-1,LOT-017
P000298,Producto Performance 298,ALM-3,GRUPO-2,2026-02-21,SA-DOC020000298,298,CP,0.0,4.585,13253.97,-60769.45,-4.585,CC-2,LOT-018
P000299,Producto Performance 299,ALM-4,GRUPO-3,2026-02-22,EA-DOC020000299,299,CP,23.32,0.0,5706.55,133076.75,23.32,CC-3,LOT-019
P000300,Producto Performance 300,ALM-5,GRUPO-4,2026-02-23,EA-DOC020000300,300,CP,48.979,0.0,5869.66,287490.08,48.979,CC-4,LOT-020
P000301,Producto Performance 301,ALM-1,GRUPO-5,2026-02-24,SA-DOC020000301,301,CP,0.0,32.164,2945.33,-94733.59,-32.164,CC-1,LOT-001
P000302,Producto Performance 302,ALM-2,GRUPO-6,2026-02-25,EA-DOC020000302,302,CP,45.133,0.0,13925.22,628486.95,45.133,CC-2,LOT-002
P000303,Producto Performance 303,ALM-3,GRUPO-7,2026-02-26,EA-DOC020000303,303,CP,33.53,0.0,4731.98,158663.29,33.53,CC-3,LOT-003
P000304,Producto Performance 304,ALM-4,GRUPO-8,2026-02-27,SA-DOC020000304,304,CP,0.0,44.618,8999.16,-401524.52,-44.618,CC-4,LOT-004
P000305,Producto Performance 305,ALM-5,GRUPO-1,2026-02-28,EA-DOC020000305,305,CP,18.53,0.0,3607.32,66843.64,18.53,CC-1,LOT-005
P000306,Producto Performance 306,ALM-1,GRUPO-2,2026-03-01,EA-DOC020000306,306,CP,25.137,0.0,5069.6,127434.54,25.137,CC-2,LOT-006
P000307,Producto Performance 307,ALM-2,GRUPO-3,2026-03-02,SA-DOC020000307,307,CP,0.0,18.626,13952.39,-259877.22,-18.626,CC-3,LOT-007
P000308,Producto Performance 308,ALM-3,GRUPO-4,2026-03-03,EA-DOC020000308,308,CP,16.614,0.0,8546.31,141988.39,16.614,CC-4,LOT-008
P000309,Producto Performance 309,ALM-4,GRUPO-5,2026-02-04,EA-DOC020000309,309,CP,44.409,0.0,13740.29,610192.54,44.409,CC-1,LOT-009
P000310,Producto Performance 310,ALM-5,GRUPO-6,2026-02-05,SA-DOC020000310,310,CP,0.0,28.828,13390.9,-386032.87,-28.828,CC-2,LOT-010
P000311,Producto Performance 311,ALM-1,GRUPO-7,2026-02-06,EA-DOC020000311,311,CP,25.071,0.0,8387.18,210274.99,25.071,CC-3,LOT-011
P000312,Producto Performance 312,ALM-2,GRUPO-8,2026-02-07,EA-DOC020000312,312,CP,15.039,0.0,6384.47,96016.04,15.039,CC-4,LOT-012
P000313,Producto Performance 313,ALM-3,GRUPO-1,2026-02-08,SA-DOC020000313,313,CP,0.0,16.454,6234.75,-102586.58,-16.454,CC-1,LOT-013
P000314,Producto Performance 314,ALM-4,GRUPO-2,2026-02-09,EA-DOC020000314,314,CP,19.383,0.0,7473.2,144853.04,19.383,CC-2,LOT-014
P000315,Producto Performance 315,ALM-5,GRUPO-3,2026-02-10,EA-DOC020000315,315,CP,29.885,0.0,7958.02,237825.43,29.885,CC-3,LOT-015
P000316,Producto Performance 316,ALM-1,GRUPO-4,2026-02-11,SA-DOC020000316,316,CP,0.0,27.113,10210.4,-276834.58,-27.113,CC-4,LOT-016
P000317,Producto Performance 317,ALM-2,GRUPO-5,2026-02-12,EA-DOC020000317,317,CP,33.707,0.0,9194.78,309928.45,33.707,CC-1,LOT-017
P000318,Producto Performance 318,ALM-3,GRUPO-6,2026-02-13,EA-DOC020000318,318,CP,29.087,0.0,5803.57,168808.44,29.087,CC-2,LOT-018
P000319,Producto Performance 319,ALM-4,GRUPO-7,2026-02-14,SA-DOC020000319,319,CP,0.0,46.714,3692.14,-172474.63,-46.714,CC-3,LOT-019
P000320,Producto Performance 320,ALM-5,GRUPO-8,2026-02-15,EA-DOC020000320,320,CP,7.404,0.0,2427.27,17971.51,7.404,CC-4,LOT-020
P000321,Producto Performance 321,ALM-1,GRUPO-1,2026-02-16,EA-DOC020000321,321,CP,11.915,0.0,14583.93,173767.53,11.915,CC-1,LOT-001
P000322,Producto Performance 322,ALM-2,GRUPO-2,2026-02-17,SA-DOC020000322,322,CP,0.0,39.548,10228.51,-404517.11,-39.548,CC-2,LOT-002
P000323,Producto Performance 323,ALM-3,GRUPO-3,2026-02-18,EA-DOC020000323,323,CP,32.745,0.0,7248.92,237365.89,32.745,CC-3,LOT-003
P000324,Producto Performance 324,ALM-4,GRUPO-4,2026-02-19,EA-DOC020000324,324,CP,30.314,0.0,11399.69,345570.2,30.314,CC-4,LOT-004
P000325,Producto Performance 325,ALM-5,GRUPO-5,2026-02-20,SA-DOC020000325,325,CP,0.0,45.862,9249.08,-424181.31,-45.862,CC-1,LOT-005
P000326,Producto Performance 326,ALM-1,GRUPO-6,2026-02-21,EA-DOC020000326,326,CP,32.729,0.0,3473.01,113668.14,32.729,CC-2,LOT-006
P000327,Producto Performance 327,ALM-2,GRUPO-7,2026-02-22,EA-DOC020000327,327,CP,15.101,0.0,7009.17,105845.48,15.101,CC-3,LOT-007
P000328,Producto Performance 328,ALM-3,GRUPO-8,2026-02-23,SA-DOC020000328,328,CP,0.0,14.022,7128.25,-99952.32,-14.022,CC-4,LOT-008
P000329,Producto Performance 329,ALM-4,GRUPO-1,2026-02-24,EA-DOC020000329,329,CP,33.622,0.0,2043.16,68695.13,33.622,CC-1,LOT-009
P000330,Producto Performance 330,ALM-5,GRUPO-2,2026-02-25,EA-DOC020000330,330,CP,39.441,0.0,5494.16,216695.16,39.441,CC-2,LOT-010
P000331,Producto Performance 331,ALM-1,GRUPO-3,2026-02-26,SA-DOC020000331,331,CP,0.0,48.745,13375.31,-651979.49,-48.745,CC-3,LOT-011
P000332,Producto Performance 332,ALM-2,GRUPO-4,2026-02-27,EA-DOC020000332,332,CP,57.66,0.0,11934.6,688149.04,57.66,CC-4,LOT-012
P000333,Producto Performance 333,ALM-3,GRUPO-5,2026-02-28,EA-DOC020000333,333,CP,21.39,0.0,7425.96,158841.28,21.39,CC-1,LOT-013
P000334,Producto Performance 334,ALM-4,GRUPO-6,2026-03-01,SA-DOC020000334,334,CP,0.0,51.314,12534.66,-643203.54,-51.314,CC-2,LOT-014
P000335,Producto Performance 335,ALM-5,GRUPO-7,2026-03-02,EA-DOC020000335,335,CP,45.75,0.0,3029.48,138598.71,45.75,CC-3,LOT-015
P000336,Producto Performance 336,ALM-1,GRUPO-8,2026-03-03,EA-DOC020000336,336,CP,17.59,0.0,9614.6,169120.81,17.59,CC-4,LOT-016
